Time_s,Voltage_V,Current_A,Power_W,DTB_Temp_C,TC0_Temp_C,TC1_Temp_C
6251.081,4.195,1.032,4.331,30.00,2289.91,22.11
6258.047,4.195,1.028,4.312,29.95,2289.92,22.10
6264.947,4.198,1.025,4.304,29.95,2289.90,22.10
6271.923,4.198,1.023,4.295,29.95,2289.90,22.11
6278.896,4.198,1.021,4.285,29.95,2289.91,22.11
6285.863,4.195,1.019,4.273,29.95,2289.91,22.10
6292.789,4.198,1.014,4.256,29.95,2289.90,22.11
6299.730,4.198,1.012,4.247,29.95,2289.90,22.13
6306.674,4.195,1.014,4.254,29.90,2289.89,22.09
6313.633,4.195,1.007,4.225,29.90,2289.89,22.07
6320.584,4.198,1.007,4.227,29.90,2289.91,22.07
6327.570,4.195,1.003,4.206,29.95,2289.89,22.07
6334.474,4.195,1.003,4.206,29.95,2289.88,22.04
6341.476,4.198,1.000,4.199,29.90,2289.88,22.06
6348.424,4.195,0.998,4.187,29.90,2289.91,22.02
6355.388,4.195,0.993,4.168,29.90,2289.90,22.04
6362.322,4.195,0.991,4.158,29.95,2289.90,22.03
6369.273,4.198,0.986,4.141,30.00,2289.90,22.05
6376.251,4.198,0.989,4.151,30.00,2289.90,22.06
6383.217,4.195,0.982,4.120,30.00,2289.88,22.09
6390.117,4.195,0.982,4.120,30.05,2289.89,22.10
6397.100,4.195,0.980,4.110,30.00,2289.88,22.11
6404.078,4.195,0.977,4.100,29.95,2289.87,22.13
6411.043,4.195,0.977,4.100,29.95,2289.88,22.12
6417.957,4.195,0.973,4.081,29.95,2289.89,22.11
6424.936,4.195,0.970,4.072,29.95,2289.87,22.10
6431.888,4.195,0.968,4.062,30.00,2289.87,22.07
6438.875,4.198,0.966,4.055,30.00,2289.88,22.08
6445.809,4.195,0.961,4.033,30.10,2289.87,22.09
6452.776,4.195,0.959,4.024,30.15,2289.86,22.10
6459.678,4.195,0.957,4.014,30.15,2289.87,22.11
6466.649,4.198,0.954,4.006,30.15,2289.87,22.10
6473.592,4.198,0.952,3.997,30.15,2289.87,22.10
6480.584,4.198,0.948,3.978,30.15,2289.87,22.09
6487.509,4.198,0.945,3.968,30.15,2289.86,22.11
6494.496,4.198,0.943,3.958,30.10,2289.85,22.06
6501.424,4.195,0.938,3.937,30.05,2289.86,22.06
6508.404,4.195,0.936,3.927,30.05,2289.86,22.04
6516.306,4.198,0.934,3.920,30.05,2289.86,22.04
6524.283,4.198,0.934,3.920,30.05,2289.87,22.06
6531.216,4.195,0.932,3.908,30.05,2289.86,22.07
6538.210,4.198,0.925,3.882,30.05,2289.86,22.07
6545.119,4.195,0.922,3.870,30.05,2289.85,22.05
6552.121,4.195,0.922,3.870,30.05,2289.86,22.07
6559.073,4.198,0.918,3.853,30.00,2289.85,22.06
6566.989,4.195,0.913,3.831,29.95,2289.86,22.04
6573.996,4.195,0.911,3.822,29.95,2289.85,22.02
6580.921,4.195,0.909,3.812,29.95,2289.84,22.02
6587.895,4.195,0.906,3.803,29.95,2289.84,22.00
6594.821,4.198,0.904,3.795,29.90,2289.84,22.02
6601.780,4.195,0.900,3.774,29.90,2289.83,22.01
6608.740,4.195,0.897,3.764,29.90,2289.84,22.00
6615.720,4.198,0.895,3.757,29.90,2289.83,22.00
6622.681,4.195,0.893,3.745,29.90,2289.82,22.00
6629.590,4.195,0.888,3.726,29.90,2289.85,21.97
6636.571,4.198,0.879,3.689,29.90,2289.84,21.96
6643.537,4.195,0.881,3.697,29.90,2289.83,22.02
6650.467,4.198,0.879,3.689,29.90,2289.82,22.05
6657.403,4.195,0.877,3.678,29.90,2289.83,22.03
6664.381,4.198,0.872,3.661,29.90,2289.82,22.06
6671.308,4.198,0.872,3.661,29.90,2289.83,22.06
6678.330,4.198,0.867,3.641,29.90,2289.82,22.07
6685.267,4.198,0.865,3.632,29.95,2289.84,22.09
6692.235,4.195,0.861,3.611,30.00,2289.82,22.12
6699.165,4.198,0.858,3.603,30.00,2289.81,22.08
6706.118,4.195,0.858,3.601,30.00,2289.82,22.06
6713.081,4.195,0.851,3.572,30.00,2289.82,22.06
6720.022,4.195,0.849,3.563,30.00,2289.82,22.05
6726.992,4.195,0.849,3.563,30.00,2289.81,22.05
6733.919,4.195,0.845,3.543,30.00,2289.81,22.05
6740.856,4.195,0.840,3.524,30.00,2289.81,22.09
6748.843,4.195,0.838,3.515,30.00,2289.80,22.08
6756.772,4.195,0.835,3.505,30.00,2289.80,22.09
6763.698,4.195,0.831,3.486,29.95,2289.80,22.08
6770.675,4.195,0.829,3.476,29.95,2289.80,22.08
6777.622,4.198,0.824,3.459,29.95,2289.80,22.05
6784.580,4.195,0.822,3.447,29.95,2289.80,22.04
6791.506,4.195,0.819,3.438,30.00,2289.80,22.02
6798.464,4.195,0.815,3.419,30.00,2289.82,22.01
6805.455,4.195,0.813,3.409,30.00,2289.80,22.00
6812.361,4.195,0.808,3.390,30.00,2289.81,21.97
6819.329,4.198,0.803,3.372,30.00,2289.80,21.98
6827.299,4.198,0.799,3.353,30.00,2289.80,22.00
6834.223,4.195,0.799,3.351,30.00,2289.80,21.97
6841.196,4.198,0.794,3.334,30.05,2289.81,21.97
6848.111,4.195,0.790,3.313,30.05,2289.80,21.97
6855.137,4.198,0.787,3.305,30.05,2289.80,21.95
6862.010,4.195,0.785,3.294,30.00,2289.80,21.94
6869.033,4.195,0.783,3.284,30.00,2289.81,21.95
6875.953,4.198,0.778,3.267,30.00,2289.81,21.96
6882.892,4.198,0.774,3.247,30.00,2289.80,22.00
6889.875,4.195,0.774,3.246,30.00,2289.80,22.01
6896.813,4.195,0.769,3.226,30.00,2289.81,22.01
6903.728,4.195,0.764,3.207,30.00,2289.81,22.01
6910.684,4.198,0.760,3.190,30.00,2289.79,21.96
6917.671,4.195,0.758,3.178,30.00,2289.80,22.00
6924.631,4.195,0.753,3.159,30.00,2289.81,22.00
6931.537,4.195,0.753,3.159,29.95,2289.80,21.98
6938.527,4.198,0.748,3.142,29.95,2289.80,21.97
6945.509,4.195,0.746,3.130,29.95,2289.81,21.97
6952.405,4.198,0.744,3.123,29.95,2289.81,21.97
6959.419,4.195,0.739,3.102,30.00,2289.81,21.95
6966.326,4.195,0.737,3.092,30.00,2289.81,21.96
6973.275,4.195,0.732,3.073,29.95,2289.80,21.94
6980.221,4.198,0.728,3.055,29.95,2289.79,21.94
6987.207,4.198,0.723,3.036,29.95,2289.80,21.95
6994.134,4.195,0.721,3.025,29.95,2289.80,21.94
7001.075,4.198,0.719,3.017,30.00,2289.80,21.99
7008.058,4.198,0.716,3.007,30.00,2289.82,22.00
7015.024,4.198,0.712,2.988,30.00,2289.81,22.01
7021.935,4.198,0.710,2.978,29.95,2289.81,22.01
7028.926,4.198,0.707,2.969,29.90,2289.81,22.00
7035.849,4.195,0.700,2.938,29.90,2289.79,22.00
7042.828,4.195,0.700,2.938,29.90,2289.81,22.01
7049.765,4.195,0.696,2.919,29.90,2289.81,22.03
7057.692,4.195,0.691,2.900,30.00,2289.81,22.03
7064.745,4.195,0.687,2.881,29.95,2289.79,22.01
7071.618,4.198,0.684,2.873,29.95,2289.80,22.02
7078.584,4.198,0.680,2.854,29.95,2289.79,22.02
7085.560,4.195,0.677,2.842,29.95,2289.81,22.02
7092.504,4.198,0.673,2.825,29.95,2289.80,22.02
7099.466,4.198,0.668,2.806,29.95,2289.80,22.02
7106.373,4.198,0.666,2.796,30.05,2289.80,22.02
7113.371,4.195,0.664,2.785,30.10,2289.80,22.01
7120.295,4.195,0.659,2.766,30.15,2289.80,22.02
7127.250,4.198,0.655,2.748,30.15,2289.81,22.02
7134.183,4.198,0.652,2.738,30.15,2289.79,22.01
7141.157,4.198,0.650,2.729,30.15,2289.80,22.01
7149.108,4.198,0.645,2.709,30.15,2289.80,22.02
7156.051,4.195,0.643,2.698,30.10,2289.79,22.02
7163.015,4.198,0.639,2.681,30.10,2289.79,22.03
7170.010,4.198,0.634,2.661,30.10,2289.80,22.00
7176.906,4.198,0.629,2.642,30.00,2289.79,22.03
7183.894,4.198,0.629,2.642,30.00,2289.80,22.01
7190.810,4.195,0.627,2.631,29.90,2289.80,22.02
7197.796,4.195,0.623,2.612,29.90,2289.80,22.01
7204.725,4.195,0.616,2.583,29.90,2289.80,21.99
7211.676,4.195,0.616,2.583,29.90,2289.80,21.98
7218.636,4.195,0.609,2.554,29.95,2289.79,21.98
7225.599,4.195,0.607,2.545,29.95,2289.80,21.96
7232.538,4.195,0.604,2.535,29.95,2289.79,21.95
7239.525,4.195,0.600,2.516,29.95,2289.80,21.97
7246.473,4.195,0.597,2.506,30.00,2289.78,21.98
7253.428,4.195,0.593,2.487,30.05,2289.78,22.00
7260.402,4.195,0.588,2.468,30.05,2289.80,22.01
7267.312,4.195,0.586,2.458,30.05,2289.79,22.00
7274.307,4.198,0.584,2.450,30.05,2289.80,21.99
7281.273,4.195,0.579,2.429,30.00,2289.81,21.97
7288.170,4.195,0.574,2.410,30.00,2289.81,21.95
7295.137,4.198,0.572,2.402,30.00,2289.80,21.98
7302.128,4.195,0.570,2.391,30.00,2289.80,21.99
7309.092,4.198,0.565,2.373,30.05,2289.79,21.98
7316.000,4.195,0.563,2.362,30.05,2289.81,21.96
7322.942,4.198,0.561,2.354,30.05,2289.81,21.98
7329.907,4.195,0.556,2.333,30.00,2289.82,22.01
7337.885,4.195,0.549,2.305,29.95,2289.81,22.02
7344.852,4.198,0.549,2.306,29.95,2289.81,22.01
7351.827,4.195,0.545,2.285,29.95,2289.81,21.99
7358.740,4.198,0.540,2.267,29.95,2289.81,22.00
7365.716,4.195,0.538,2.257,29.95,2289.83,21.96
7372.617,4.198,0.533,2.239,29.90,2289.81,21.96
7379.565,4.195,0.531,2.228,29.95,2289.83,21.93
7386.579,4.198,0.529,2.219,29.95,2289.82,21.96
7393.467,4.198,0.524,2.200,29.90,2289.81,21.99
7400.461,4.195,0.522,2.189,29.90,2289.82,22.01
7407.409,4.198,0.520,2.181,29.90,2289.82,22.04
7414.359,4.195,0.515,2.161,29.85,2289.82,22.03
7421.324,4.198,0.510,2.143,29.90,2289.81,22.05
7428.256,4.195,0.506,2.122,29.95,2289.82,22.02
7435.181,4.195,0.506,2.122,29.95,2289.81,22.01
7442.161,4.198,0.501,2.104,30.00,2289.83,22.02
7449.136,4.195,0.497,2.084,30.05,2289.82,22.02
7456.077,4.198,0.494,2.075,30.05,2289.83,22.01
7463.057,4.198,0.492,2.066,30.05,2289.83,22.00
7469.975,4.195,0.488,2.045,30.05,2289.82,21.98
7476.916,4.195,0.485,2.036,30.05,2289.83,21.99
7483.892,4.195,0.478,2.007,30.05,2289.83,21.98
7490.880,4.198,0.478,2.008,30.05,2289.83,21.94
7497.839,4.198,0.474,1.989,30.05,2289.83,21.93
7504.778,4.198,0.474,1.989,30.05,2289.82,21.96
7511.719,4.195,0.465,1.949,29.95,2289.83,22.00
7518.679,4.198,0.465,1.950,29.95,2289.83,22.02
7525.605,4.195,0.462,1.940,29.95,2289.82,22.00
7532.565,4.198,0.458,1.922,30.00,2289.82,21.99
7539.508,4.195,0.455,1.911,30.00,2289.83,21.98
7546.468,4.195,0.451,1.892,30.05,2289.83,21.99
7553.419,4.195,0.446,1.873,30.05,2289.83,21.98
7561.367,4.195,0.444,1.863,30.00,2289.82,21.98
7569.337,4.195,0.439,1.844,30.00,2289.81,21.97
7576.300,4.198,0.437,1.835,30.00,2289.83,21.95
7583.261,4.195,0.435,1.825,30.00,2289.82,21.95
7590.176,4.198,0.433,1.816,30.00,2289.81,21.94
7597.173,4.195,0.430,1.805,30.00,2289.82,21.95
7604.104,4.195,0.423,1.776,30.00,2289.81,21.92
7611.042,4.195,0.419,1.757,30.00,2289.81,21.93
7617.974,4.198,0.419,1.758,29.95,2289.81,21.96
7624.933,4.198,0.417,1.749,29.85,2289.82,21.98
7631.924,4.198,0.414,1.739,29.85,2289.81,21.97
7638.873,4.195,0.407,1.709,29.80,2289.81,21.95
7645.771,4.198,0.407,1.710,29.80,2289.81,21.96
7652.738,4.195,0.405,1.700,29.80,2289.81,21.97
7659.688,4.198,0.401,1.681,29.80,2289.81,22.00
7666.648,4.195,0.398,1.671,29.80,2289.81,22.01
7673.649,4.198,0.391,1.643,29.80,2289.80,22.03
7680.535,4.198,0.391,1.643,29.80,2289.81,22.01
7687.510,4.195,0.385,1.613,29.85,2289.81,21.98
7695.446,4.198,0.385,1.614,29.95,2289.82,21.97
7702.436,4.195,0.382,1.604,30.00,2289.82,21.96
7709.396,4.198,0.380,1.595,30.10,2289.81,21.96
7716.354,4.198,0.375,1.576,30.10,2289.82,21.97
7723.245,4.195,0.373,1.565,30.10,2289.81,21.98
7730.229,4.198,0.371,1.556,30.10,2289.82,21.97
7737.176,4.195,0.369,1.546,30.10,2289.81,21.96
7744.103,4.198,0.364,1.528,30.10,2289.81,21.94
7751.056,4.198,0.362,1.518,30.10,2289.80,21.93
7758.013,4.198,0.359,1.508,30.15,2289.81,21.94
7765.012,4.195,0.359,1.508,30.10,2289.84,21.94
7771.916,4.198,0.352,1.480,30.10,2289.82,21.95
7778.858,4.195,0.352,1.479,30.10,2289.83,21.95
7785.832,4.195,0.346,1.450,30.00,2289.82,21.96
7792.822,4.195,0.343,1.440,30.00,2289.81,22.00
7799.760,4.198,0.343,1.441,30.00,2289.83,21.99
7806.667,4.198,0.341,1.432,30.05,2289.81,21.96
7813.623,4.198,0.339,1.422,30.05,2289.82,21.93
7820.596,4.195,0.336,1.412,30.10,2289.83,21.92
7827.559,4.195,0.332,1.392,30.10,2289.83,21.90
7834.535,4.198,0.330,1.384,30.10,2289.81,21.91
7841.482,4.195,0.327,1.373,30.10,2289.82,21.89
7848.400,4.195,0.325,1.364,30.10,2289.82,21.91
7856.363,4.195,0.320,1.344,30.10,2289.81,21.89
7863.347,4.195,0.320,1.344,30.05,2289.82,21.90
7870.234,4.195,0.316,1.325,30.05,2289.84,21.92
7877.289,4.195,0.314,1.316,30.05,2289.82,21.93
7884.167,4.198,0.309,1.297,30.05,2289.81,21.92
7891.164,4.195,0.309,1.296,30.10,2289.81,21.94
7898.058,4.195,0.307,1.287,30.10,2289.81,21.95
7905.037,4.195,0.304,1.277,30.15,2289.80,21.92
7911.945,4.195,0.300,1.258,30.15,2289.82,21.92
7918.992,4.195,0.298,1.248,30.15,2289.81,21.90
7925.937,4.195,0.295,1.239,30.15,2289.80,21.92
7932.868,4.195,0.293,1.229,30.10,2289.82,21.93
7939.810,4.195,0.293,1.229,30.10,2289.81,21.91
7946.757,4.195,0.288,1.210,30.10,2289.82,21.89
7953.712,4.198,0.288,1.211,30.05,2289.80,21.85
7960.706,4.198,0.286,1.201,29.95,2289.81,21.87
7967.599,4.195,0.284,1.191,29.90,2289.79,21.88
7974.615,4.195,0.279,1.172,29.80,2289.81,21.92
7981.564,4.195,0.279,1.172,29.85,2289.79,21.93
7988.469,4.195,0.277,1.162,29.90,2289.82,21.88
7995.415,4.198,0.272,1.143,29.85,2289.82,21.88
8003.390,4.198,0.270,1.134,29.90,2289.81,21.90
8011.374,4.195,0.268,1.124,29.95,2289.81,21.94
8018.285,4.195,0.266,1.114,30.05,2289.82,21.93
8025.298,4.195,0.261,1.095,30.05,2289.80,21.92
8032.231,4.195,0.259,1.085,30.10,2289.81,21.90
8039.178,4.195,0.259,1.085,30.10,2289.82,21.90
8046.106,4.198,0.256,1.076,30.10,2289.80,21.90
8053.074,4.195,0.252,1.056,30.10,2289.81,21.92
